이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
업소명없음,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 188-26,부산광역시 동래구 차밭골로22번길 30,129.0801682,35.21748036
꽃분이네 식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 188-31,부산광역시 동래구 금강공원로33번길 24,129.0810482,35.21796987
도쿄쉐프,일식 음식점업,온천1동,부산광역시 동래구 온천동 189-134,부산광역시 동래구 금강공원로 37,129.0805889,35.21847341
우성,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-134,부산광역시 동래구 금강공원로 37,129.0805889,35.21847341
오리랑닭이랑,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-134,부산광역시 동래구 금강공원로 37,129.0805889,35.21847341
족발사관학교,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-20,부산광역시 동래구 금강공원로33번길 9,129.081162,35.21855367
기라성,중식 음식점업,온천1동,부산광역시 동래구 온천동 189-25,부산광역시 동래구 차밭골로20번길 68,129.0819536,35.21859412
또와또와,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-25,부산광역시 동래구 차밭골로20번길 68,129.0819536,35.21859412
한식 전문점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-25,부산광역시 동래구 차밭골로20번길 68,129.0819536,35.21859412
황소숯불뒷고기,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-25,부산광역시 동래구 차밭골로20번길 68,129.0819536,35.21859412
포갈비김사장온천동 본점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-3,부산광역시 동래구 금강공원로 37-1,129.0804199,35.21873764
온천천양곱창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-32,부산광역시 동래구 금강공원로 23,129.0818832,35.21884765
고향밥상,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-32,부산광역시 동래구 금강공원로 23,129.0818832,35.21884765
참우돌양곱창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-34,부산광역시 동래구 차밭골로20번길 69,129.0817929,35.21875008
온천갈비,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-35,부산광역시 동래구 차밭골로20번길 67,129.0817357,35.21866095
지니프레쉬 온천점,서양식 음식점업,온천1동,부산광역시 동래구 온천동 189-37,부산광역시 동래구 금강로106번길 37,129.081269,35.21844369
대도양곱창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 189-40,부산광역시 동래구 차밭골로20번길 72,129.0820337,35.2187189
그옛날온천통닭,치킨 전문점,온천1동,부산광역시 동래구 온천동 189-40,부산광역시 동래구 차밭골로20번길 72,129.0820337,35.2187189
마산집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-60,부산광역시 동래구 금강공원로33번길 21,129.0812595,35.21807438
웅남이조개포차,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-73,부산광역시 동래구 차밭골로20번길 63,129.0817112,35.21856224
피자홍스,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 189-74,부산광역시 동래구 차밭골로20번길 61,129.0816552,35.21851815
온천장터,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-75,부산광역시 동래구 차밭골로20번길 52,129.0813555,35.21796459
노랑통닭온천래미안점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 189-82,부산광역시 동래구 금강로106번길 35,129.081158,35.21840054
양대감식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 190-3,부산광역시 동래구 차밭골로 23,129.079008,35.21633781
합천삼가한우식육식당,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 190-35,부산광역시 동래구 차밭골로 23-5,129.078655,35.21627179
서울식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 190-40,부산광역시 동래구 차밭골로 23-4,129.0786708,35.21646076
감나무식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 190-7,부산광역시 동래구 차밭골로24번길 33,129.0797274,35.2178484
비비큐부산온천장점,치킨 전문점,온천1동,부산광역시 동래구 온천동 191-10,부산광역시 동래구 금강로 84-1,129.0783861,35.21649268
맛있는달,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 191-10,부산광역시 동래구 금강로 84-1,129.0783861,35.21649268
남썬치킨온천 2호점,치킨 전문점,온천1동,부산광역시 동래구 온천동 191-16,부산광역시 동래구 금강로 88,129.0786379,35.21689387
바다장어구이,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 191-3,부산광역시 동래구 차밭골로 27,129.0784657,35.21659945
네네치킨 온천점,치킨 전문점,온천1동,부산광역시 동래구 온천동 191-3,부산광역시 동래구 차밭골로 27,129.0784657,35.21659945
처갓집양념치킨온천장점,치킨 전문점,온천1동,부산광역시 동래구 온천동 191-5,부산광역시 동래구 금강로 90,129.0787074,35.21703686
일단마포동래온천장점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 191-9,부산광역시 동래구 차밭골로 25-1,129.0785971,35.21658818
더리자,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 192-20,부산광역시 동래구 금강로 94,129.0788529,35.2171425
기영이숯불두마리치킨부산 온천점,치킨 전문점,온천1동,부산광역시 동래구 온천동 192-20,부산광역시 동래구 금강로 94,129.0788529,35.2171425
수연,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 193-13,부산광역시 동래구 금강로 101,129.0790048,35.21793291
온천하다,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 193-13,부산광역시 동래구 금강로 101,129.0790048,35.21793291
삼겹파티 온천점,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 193-17,부산광역시 동래구 금강로 104,129.0793569,35.2179629
암돼지갈비,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 193-18,부산광역시 동래구 금강로 106,129.0793917,35.2180344
유선집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 195-1,부산광역시 동래구 금강로 105,129.0792223,35.21828062
브뤼트에프앤비,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 195-1,부산광역시 동래구 금강로 105,129.0792223,35.21828062
중식대가객잔,중식 음식점업,온천1동,부산광역시 동래구 온천동 197-1,부산광역시 동래구 금강로 83,129.0780904,35.21652479
하선옥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 198-11,부산광역시 동래구 금강로 91,129.0783692,35.21712378
등불,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 198-32,부산광역시 동래구 차밭골로 31,129.0780637,35.21676856
막서러횟집,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 198-33,부산광역시 동래구 금강로103번길 5,129.0789643,35.21806877
303화덕온천,일식 음식점업,온천1동,부산광역시 동래구 온천동 200-16,부산광역시 동래구 차밭골로 36-4,129.0777285,35.21697257
산성현장식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 204-11,부산광역시 동래구 차밭골로50번길 34,129.0781755,35.21856894
스트릿131,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 204-11,부산광역시 동래구 차밭골로50번길 34,129.0781537,35.21857833
차밭골풍경,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 204-32,부산광역시 동래구 차밭골로50번가길 5-3,129.0781949,35.21846948
소문난동래파전,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 208-8,부산광역시 동래구 금강공원로 55,129.0784165,35.21854678
유씨네본가누룽지삼계탕,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 208-8,부산광역시 동래구 금강공원로 55,129.0784165,35.21854678
유대감,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 210-19,부산광역시 동래구 금강공원로33번길 5,129.0811,35.21870793
전통콩나물해장국온천장 직영점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-24,부산광역시 동래구 금강공원로 39-1,129.080122,35.21867969
부자족발,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-3,부산광역시 동래구 금강공원로 25,129.081567,35.21893419
토박이양곱창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 210-33,부산광역시 동래구 금강공원로33번길 6,129.0808594,35.21874811
새동래양곱창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 210-35,부산광역시 동래구 금강공원로 35,129.080752,35.21884007
마당쇠껍데기와소금구이,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 210-35,부산광역시 동래구 금강공원로 35,129.080752,35.21884007
우리가,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-40,부산광역시 동래구 금강공원로 39,129.0802324,35.21870482
래원포차,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-40,부산광역시 동래구 금강공원로 39,129.0802324,35.21870482
온양갈비양꼬치 전문점,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 210-45,부산광역시 동래구 금강공원로 29-1,129.0813125,35.21885747
교촌치킨,치킨 전문점,온천1동,부산광역시 동래구 온천동 210-5,부산광역시 동래구 금강공원로 30-1,129.081254,35.21914684
만배생선구이,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-5,부산광역시 동래구 금강공원로 30-1,129.081254,35.21914684
온천낙지,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-52,부산광역시 동래구 금강공원로 34-13,129.0806709,35.21953535
비에이치씨온천장점,치킨 전문점,온천1동,부산광역시 동래구 온천동 210-53,부산광역시 동래구 금강공원로 34-9,129.0807123,35.21943551
다미초밥,일식 음식점업,온천1동,부산광역시 동래구 온천동 210-56,부산광역시 동래구 금강로 122,129.0802666,35.2196144
오부장,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-6,부산광역시 동래구 금강공원로 34-6,129.0809485,35.21922419
통나무하우스한정식,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-63,부산광역시 동래구 금강공원로 34,129.0807264,35.21912888
온천돈까스,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 210-66,부산광역시 동래구 금강로124번길 18,129.0810836,35.21935704
천일양곱창 온천점,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 210-79,부산광역시 동래구 금강공원로 41,129.0800229,35.21867238
스카이한우곰탕,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-84,부산광역시 동래구 금강공원로 40-1,129.0800856,35.21897769
쌈보보쌈,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 210-87,부산광역시 동래구 금강로 118,129.0799921,35.21918656
장호밀면,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 210-90,부산광역시 동래구 금강공원로 36,129.0805302,35.21918632
고기장수,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 212-14,부산광역시 동래구 금강공원로20번길 3,129.0823059,35.21905666
진우동집,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 212-5,부산광역시 동래구 금강공원로26번길 2,129.0818161,35.21922729
대도회초밥,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 212-5,부산광역시 동래구 금강공원로26번길 2,129.0818161,35.21922729
